brand,serie,code,color,bases,surfaces,mediums,sources,note,desc_en,desc_es,desc_ja,equivs
ak,AIR,11856,#9D9580,8,4,5,ak_equiv21,,RAF Camouﬂage Beige (Hemp) BS381C/389,,,gunze;C336;ak_equiv21|gunze;H336;ak_equiv21|tamiya;XF57;ak_equiv21|humbrol;168;ak_equiv21|bs;389;ak_equiv21|real;301;ak_equiv21|hataka;262;ak_equiv21
ak,AIR,11857,#293625,8,4,5,ak_equiv21,,Bronze Green,,,real;264;ak_equiv21|ak;2205;ak_equiv21
ak,AIR,11858,#E2D10F,8,4,5,ak_equiv21,,Zinc Chromate Yellow,,,av;71.107;ak_equiv21|gunze;C352;ak_equiv21|real;263;ak_equiv21|ak;2207;ak_equiv21
ak,AIR,11859,#848566,8,4,5,ak_equiv21,,US Interior Yellow Green,,,real;262;ak_equiv21|ak;2206;ak_equiv21
ak,AIR,11860,#535041,8,4,5,ak_equiv21,,Dark Olive Drab 41,,,av;71.316;ak_equiv21|gunze;C38;ak_equiv21|gunze;H78;ak_equiv21|tamiya;XF62;ak_equiv21|fs;FS 33070;ak_equiv21|real;259;ak_equiv21|lifecolor;UA005;ak_equiv21|hataka;4;ak_equiv21|ak;2201;ak_equiv21
ak,AIR,11861,#47533F,8,4,5,ak_equiv21,,Medium Green 42,,,real;260;ak_equiv21|hataka;19;ak_equiv21|ak;2202;ak_equiv21
ak,AIR,11862,#6C6D68,8,4,5,ak_equiv21,,Neutral Grey 43,,,av;71.051;ak_equiv21|gunze;C13;ak_equiv21|gunze;H53;ak_equiv21|real;261;ak_equiv21|lifecolor;UA046;ak_equiv21|hataka;33;ak_equiv21|ak;2203;ak_equiv21
ak,AIR,11863,#5B5849,8,4,5,ak_equiv21,,ANA 613 Olive Drab,,,ral;RAL 7013;ak_equiv21|ak;2204;ak_equiv21
ak,AIR,11864,#37464D,8,4,5,ak_equiv21,,Deep Sea Blue,,,av;71.300;ak_equiv21|gunze;C365;ak_equiv21|humbrol;181;ak_equiv21|fs;FS 35045;ak_equiv21|real;258;ak_equiv21|lifecolor;UA047;ak_equiv21|hataka;1;ak_equiv21|ak;2234;ak_equiv21
ak,AIR,11865,#72858B,8,4,5,ak_equiv21,,M-485 Blue-Grey,,,av;71.109;ak_equiv21|gunze;C367;ak_equiv21|fs;FS 35189;ak_equiv21|real;256;ak_equiv21|lifecolor;UA038;ak_equiv21|hataka;218;ak_equiv21|ak;2231;ak_equiv21
ak,AIR,11866,#AFAFA5,8,4,5,ak_equiv21,,Light Gull Grey FS 16440,,,av;71.121;ak_equiv21|gunze;C315;ak_equiv21|gunze;H315;ak_equiv21|humbrol;129;ak_equiv21|fs;FS 16440;ak_equiv21|real;220;ak_equiv21|lifecolor;UA025;ak_equiv21|hataka;48;ak_equiv21
ak,AIR,11867,#9FAAA6,8,4,5,ak_equiv21,,ADC Grey FS 16473,,,av;71.335;ak_equiv21|fs;FS 16473;ak_equiv21|real;221;ak_equiv21|citadel;51004;ak_equiv21|lifecolor;UA041;ak_equiv21|hataka;45;ak_equiv21|ak;2146;ak_equiv21
ak,AIR,11868,#E6E8DB,8,4,5,ak_equiv21,,Insignia White FS 17875,,,av;72.279;ak_equiv21|gunze;C316;ak_equiv21|gunze;H316;ak_equiv21|tamiya;X1;ak_equiv21|humbrol;22;ak_equiv21|fs;FS 17875;ak_equiv21|real;222;ak_equiv21|lifecolor;UA148;ak_equiv21|hataka;49;ak_equiv21|ak;2052;ak_equiv21
ak,AIR,11869,#C6B49E,8,4,5,ak_equiv21,,Sand FS 33531,,,av;71.327;ak_equiv21|gunze;C313;ak_equiv21|gunze;H313;ak_equiv21|tamiya;XF59;ak_equiv21|humbrol;121;ak_equiv21|fs;FS 33531;ak_equiv21|real;226;ak_equiv21|hataka;90;ak_equiv21|ak;2151;ak_equiv21
ak,AIR,11870,#E5C7A1,8,4,5,ak_equiv21,,Radome Tan FS 33613,,,av;71.074;ak_equiv21|gunze;C318;ak_equiv21|gunze;H318;ak_equiv21|humbrol;148;ak_equiv21|fs;FS 33613;ak_equiv21|real;227;ak_equiv21|ak;2053;ak_equiv21
ak,AIR,11871,#F9D193,8,4,5,ak_equiv21,,USMC Sand FS 33711,,,fs;FS 33711;ak_equiv21|real;228;ak_equiv21|lifecolor;UA090;ak_equiv21|hataka;60;ak_equiv21
ak,AIR,11872,#474843,8,4,5,ak_equiv21,,US Army Helo Drab FS 34031,,,fs;FS 34031;ak_equiv21|real;229;ak_equiv21|hataka;67;ak_equiv21
ak,AIR,11873,#4A5952,8,4,5,ak_equiv21,,Dull Dark Green FS 34092,,,av;71.124;ak_equiv21|gunze;C302;ak_equiv21|gunze;H302;ak_equiv21|tamiya;XF26;ak_equiv21|humbrol;149;ak_equiv21|fs;FS 34092;ak_equiv21|real;230;ak_equiv21|lifecolor;UA008;ak_equiv21|hataka;56;ak_equiv21|ak;2106;ak_equiv21
ak,AIR,11874,#585C1F,8,4,5,ak_equiv21,,USMC Green FS 34095,,,ral;RAL 6003;ak_equiv21|fs;FS 34095;ak_equiv21|real;209;ak_equiv21|hataka;59;ak_equiv21
ak,AIR,11875,#696E2B,8,4,5,ak_equiv21,,Field Green FS 34097,,,gunze;C340;ak_equiv21|gunze;H340;ak_equiv21|fs;FS 34097;ak_equiv21|real;231;ak_equiv21
ak,AIR,11876,#80825B,8,4,5,ak_equiv21,,Green FS 34258,,,av;71.094;ak_equiv21|fs;FS 34258;ak_equiv21|real;233;ak_equiv21|lifecolor;UA115;ak_equiv21|hataka;93;ak_equiv21|ak;2153;ak_equiv21
ak,AIR,11877,#3B6C70,8,4,5,ak_equiv21,,Aggressor Blue FS 35109,,,av;71.111;ak_equiv21|fs;FS 35109;ak_equiv21|real;234;ak_equiv21|lifecolor;UA404;ak_equiv21|hataka;156;ak_equiv21
ak,AIR,11878,#5C979F,8,4,5,ak_equiv21,,Blue FS 35190,,,av;70.901;ak_equiv21|fs;FS 35190;ak_equiv21|real;236;ak_equiv21
ak,AIR,11879,#8AB0C3,8,4,5,ak_equiv21,,Air Superiority Blue FS 35450,,,av;71.332;ak_equiv21|humbrol;47;ak_equiv21|fs;FS 35450;ak_equiv21|real;239;ak_equiv21|lifecolor;UA037;ak_equiv21|hataka;155;ak_equiv21|ak;2145;ak_equiv21
ak,AIR,11880,#C4D0C6,8,4,5,ak_equiv21,,Duck Egg Blue FS 35622,,,av;71.328;ak_equiv21|gunze;C314;ak_equiv21|gunze;H314;ak_equiv21|humbrol;122;ak_equiv21|fs;FS 35622;ak_equiv21|real;241;ak_equiv21|lifecolor;UA139;ak_equiv21|hataka;92;ak_equiv21|ak;2154;ak_equiv21
ak,AIR,11881,#5E626B,8,4,5,ak_equiv21,,Medium Gunship Grey FS 36118,,,av;71.097;ak_equiv21|gunze;C305;ak_equiv21|gunze;H305;ak_equiv21|tamiya;XF24;ak_equiv21|humbrol;125;ak_equiv21|fs;FS 36118;ak_equiv21|real;244;ak_equiv21|lifecolor;UA022;ak_equiv21|hataka;31;ak_equiv21|ak;2144;ak_equiv21
ak,AIR,11882,#706F6D,8,4,5,ak_equiv21,,Have Glass Grey FS 36170,,,fs;FS 36170;ak_equiv21|real;245;ak_equiv21|hataka;58;ak_equiv21
ak,AIR,11883,#6F7982,8,4,5,ak_equiv21,,F-15 Dark Grey (Mod Eagle) FS 36176,,,av;71.273;ak_equiv21|humbrol;5;ak_equiv21|fs;FS 36176;ak_equiv21|real;246;ak_equiv21|lifecolor;UA029;ak_equiv21|hataka;158;ak_equiv21|ak;2143;ak_equiv21
ak,AIR,11884,#808487,8,4,5,ak_equiv21,,Dark Gull Grey FS 36231,,,av;71.277;ak_equiv21|gunze;C317;ak_equiv21|gunze;H317;ak_equiv21|humbrol;140;ak_equiv21|fs;FS 36231;ak_equiv21|real;247;ak_equiv21|lifecolor;UA033;ak_equiv21|hataka;44;ak_equiv21
ak,AIR,11885,#828385,8,4,5,ak_equiv21,,Aggressor Grey FS 36251,,,av;71.274;ak_equiv21|fs;FS 36251;ak_equiv21|real;248;ak_equiv21|lifecolor;UA034;ak_equiv21|hataka;157;ak_equiv21|ak;2142;ak_equiv21
ak,AIR,11886,#84898C,8,4,5,ak_equiv21,,Medium Grey FS 36270,,,av;71.275;ak_equiv21|gunze;C306;ak_equiv21|gunze;H306;ak_equiv21|humbrol;126;ak_equiv21|fs;FS 36270;ak_equiv21|real;249;ak_equiv21|lifecolor;UA028;ak_equiv21|hataka;54;ak_equiv21|ak;2141;ak_equiv21
ak,AIR,11887,#87949C,8,4,5,ak_equiv21,,Dark Ghost Grey FS 36320,,,av;71.120;ak_equiv21|gunze;C307;ak_equiv21|gunze;H307;ak_equiv21|humbrol;128;ak_equiv21|fs;FS 36320;ak_equiv21|real;251;ak_equiv21|lifecolor;UA027;ak_equiv21|hataka;35;ak_equiv21
ak,AIR,11888,#9DA6AB,8,4,5,ak_equiv21,,Light Ghost Grey FS 36375,,,av;71.615;ak_equiv21|gunze;C308;ak_equiv21|gunze;H308;ak_equiv21|humbrol;127;ak_equiv21|fs;FS 36375;ak_equiv21|real;252;ak_equiv21|lifecolor;UA026;ak_equiv21|hataka;37;ak_equiv21
ak,AIR,11889,#C4C8C7,8,4,5,ak_equiv21,,Light Grey FS 36495,,,av;71.276;ak_equiv21|gunze;C338;ak_equiv21|gunze;H338;ak_equiv21|humbrol;147;ak_equiv21|fs;FS 36495;ak_equiv21|real;253;ak_equiv21|lifecolor;UA023;ak_equiv21|hataka;50;ak_equiv21
ak,AIR,11890,#C2C0B3,8,4,5,ak_equiv21,,Camouﬂage Grey FS 36622,,,av;71.296;ak_equiv21|gunze;C311;ak_equiv21|gunze;H311;ak_equiv21|humbrol;28;ak_equiv21|fs;FS 36622;ak_equiv21|real;254;ak_equiv21|lifecolor;UA021;ak_equiv21|hataka;39;ak_equiv21|ak;2104;ak_equiv21
ak,AIR,11891,#909388,8,4,5,ak_equiv21,,IJN J3 Hai-iro (Grey),,,gunze;C35;ak_equiv21|gunze;H61;ak_equiv21|fs;FS 36307;ak_equiv21|real;302;ak_equiv21|citadel;51024;ak_equiv21|ak;2061;ak_equiv21
ak,AIR,11892,#958F75,8,4,5,ak_equiv21,,IJN J3 SP (Amber Grey),,,av;71.311;ak_equiv21|real;303;ak_equiv21|ak;2062;ak_equiv21
ak,AIR,11893,#2A362C,8,4,5,ak_equiv21,,IJN D1 Deep Green Black,,,av;71.325;ak_equiv21|gunze;C15;ak_equiv21|gunze;H59;ak_equiv21|tamiya;XF11;ak_equiv21|real;304;ak_equiv21|ak;2063;ak_equiv21
ak,AIR,11894,#263731,8,4,5,ak_equiv21,,IJN D2 Green Black,,,av;71.322;ak_equiv21|real;305;ak_equiv21|ak;2064;ak_equiv21
ak,AIR,11895,#1B2325,8,4,5,ak_equiv21,,IJN Q1 Anti-Glare Blue-Black,,,gunze;C125;ak_equiv21|ak;2066;ak_equiv21
ak,AIR,11896,#676333,8,4,5,ak_equiv21,,IJN M3 (M) Mitsubishi Interior Green,,,gunze;C126;ak_equiv21|real;306;ak_equiv21|ak;2067;ak_equiv21
ak,AIR,11897,#504A2A,8,4,5,ak_equiv21,,IJN M3 (N) Nakajima Interior Green,,,gunze;C127;ak_equiv21|real;307;ak_equiv21|ak;2068;ak_equiv21
ak,AIR,11898,#0C5E73,8,4,5,ak_equiv21,,IJN/IJA Aotake,,,av;71.419;ak_equiv21|gunze;C057;ak_equiv21|gunze;H063;ak_equiv21
ak,AIR,11899,#A7A896,8,4,5,ak_equiv21,,IJA #1 Hairyokushoku (Grey-Green),,,av;71.326;ak_equiv21|gunze;C56;ak_equiv21|gunze;H62;ak_equiv21|tamiya;XF12;ak_equiv21|real;328;ak_equiv21|ak;2261;ak_equiv21
ak,AIR,11900,#4A5D5B,8,4,5,ak_equiv21,,IJA #3 Hairanshoku Grey (Indigo),,,humbrol;77;ak_equiv21|real;329;ak_equiv21|ak;2262;ak_equiv21
ak,AIR,11901,#504A2A,8,4,5,ak_equiv21,,IJA #7 Ohryuko Nana Go Shoku (Olive Brown),,,av;71.286;ak_equiv21|real;330;ak_equiv21|ak;2263;ak_equiv21
ak,AIR,11902,#31442E,8,4,5,ak_equiv21,,IJA #21 Midori iro (Green),,,real;331;ak_equiv21|ak;2264;ak_equiv21
ak,AIR,11903,#0C372D,8,4,5,ak_equiv21,,IJA #27 Ao Midori iro (Blue-Green),,,real;332;ak_equiv21|citadel;51004;ak_equiv21|ak;2265;ak_equiv21
ak,AIR,11904,#777125,8,4,5,ak_equiv21,,IJA #29 Ki Midori iro (Yellow-Green),,,real;333;ak_equiv21|ak;2266;ak_equiv21
ak,AIR,11905,#867956,8,4,5,ak_equiv21,,IJA #30 Karekusa iro (Dry Grass),,,real;334;ak_equiv21|ak;2267;ak_equiv21
ak,AIR,11906,#685247,8,4,5,ak_equiv21,,IJA #31 Cha Kasshoku (Tea Colour),,,real;335;ak_equiv21|ak;2268;ak_equiv21
ak,AIR,11907,#9DB3A6,8,4,5,ak_equiv21,,Grey-Blue 1920s-1930s,,,
ak,AIR,11908,#D4D5CD,8,4,5,ak_equiv21,,AE-9/AII Light Grey,,,av;71.414;ak_equiv21|fs;FS 25630;ak_equiv21|real;308;ak_equiv21|hataka;127;ak_equiv21|ak;2251;ak_equiv21
ak,AIR,11909,#313F1E,8,4,5,ak_equiv21,,AII Green,,,av;71.410;ak_equiv21|real;309;ak_equiv21|hataka;128;ak_equiv21|ak;2252;ak_equiv21
ak,AIR,11910,#7DA3AE,8,4,5,ak_equiv21,,AII Light Blue,,,av;71.317;ak_equiv21|real;310;ak_equiv21|hataka;129;ak_equiv21|ak;2253;ak_equiv21
ak,AIR,11911,#657376,8,4,5,ak_equiv21,,A-14 Interior Steel Grey,,,av;71.336;ak_equiv21|humbrol;5;ak_equiv21|real;319;ak_equiv21|ak;2241;ak_equiv21
ak,AIR,11912,#85A59A,8,4,5,ak_equiv21,,A-18f Light Grey-Blue,,,av;71.413;ak_equiv21|real;311;ak_equiv21|ak;2254;ak_equiv21
ak,AIR,11913,#53653D,8,4,5,ak_equiv21,,A-19f Grass Green,,,av;71.411;ak_equiv21|real;312;ak_equiv21|ak;2255;ak_equiv21
ak,AIR,11914,#8F8762,8,4,5,ak_equiv21,,A-21m Light Yellowish Brown,,,av;71.415;ak_equiv21|humbrol;72;ak_equiv21|real;314;ak_equiv21|lifecolor;UA039;ak_equiv21|hataka;74;ak_equiv21|ak;2248;ak_equiv21
ak,AIR,11915,#425223,8,4,5,ak_equiv21,,AMT-4 (A-24m) Green,,,av;71.301;ak_equiv21|real;315;ak_equiv21|hataka;73;ak_equiv21|ak;2242;ak_equiv21
ak,AIR,11916,#6790A4,8,4,5,ak_equiv21,,AMT-7 Light Blue,,,av;71.318;ak_equiv21|real;316;ak_equiv21|hataka;72;ak_equiv21|ak;2244;ak_equiv21
ak,AIR,11917,#475A61,8,4,5,ak_equiv21,,AMT-11 Blue-Grey,,,av;71.304;ak_equiv21|real;317;ak_equiv21|hataka;71;ak_equiv21|ak;2245;ak_equiv21
ak,AIR,11918,#2B3638,8,4,5,ak_equiv21,,AMT-12 Dark Grey,,,av;71.308;ak_equiv21|real;318;ak_equiv21|hataka;70;ak_equiv21|ak;2246;ak_equiv21
ak,AIR,11919,#2C652E,8,4,5,ak_equiv21,,Radome & Wheel Hub Green,,,gunze;C66;ak_equiv21|gunze;H26;ak_equiv21|ak;2302;ak_equiv21
ak,AIR,11920,#BEBFBA,8,4,5,ak_equiv21,,MiG-25/MiG-31 Grey,,,real;336;ak_equiv21
ak,FIG,11401,#784931,8,4,5,ak_equiv21,,Base Flesh,,,av;70.341;ak_equiv21|fs;30233;ak_equiv21|ak;3011;ak_equiv21
ak,FIG,11402,#CC9078,8,4,5,ak_equiv21,,Light Flesh,,,fs;31433;ak_equiv21|ak;3012;ak_equiv21
ak,FIG,11403,#FDCB9E,8,4,5,ak_equiv21,,Highlight Flesh,,,av;70.342;ak_equiv21|ak;3013;ak_equiv21
ak,FIG,11404,#8B433F,8,4,5,ak_equiv21,,Shadow Flesh,,,fs;31136;ak_equiv21|ak;3014;ak_equiv21
ak,FIG,11405,#542725,8,4,5,ak_equiv21,,Dark Shadow Flesh,,,av;70.982;ak_equiv21|humbrol;73;ak_equiv21|ak;3015;ak_equiv21
ak,FIG,11406,#351C1F,8,4,5,ak_equiv21,,Reddish Black,,,fs;10049;ak_equiv21|ak;3016;ak_equiv21
ak,FIG,11407,#020408,8,4,5,ak_equiv21,,Black Uniform Base,,,av;70.306;ak_equiv21|gunze;C137;ak_equiv21|fs;26081;ak_equiv21|lifecolor;UA733;ak_equiv21|ak;3002;ak_equiv21
ak,FIG,11408,#4B402F,8,4,5,ak_equiv21,,Dot44 Brown Base,,,ak;3021;ak_equiv21
ak,FIG,11409,#C4884F,8,4,5,ak_equiv21,,Orange Tan,,,fs;32516;ak_equiv21|ak;3022;ak_equiv21
ak,FIG,11410,#142A20,8,4,5,ak_equiv21,,Dark Green,,,ak;3023;ak_equiv21
ak,FIG,11411,#708D4C,8,4,5,ak_equiv21,,Light Green,,,ak;3024;ak_equiv21
ak,FIG,11412,#1F391E,8,4,5,ak_equiv21,,Medium Green,,,av;70.348;ak_equiv21|gunze;H303;ak_equiv21|fs;34102;ak_equiv21|lifecolor;UA002;ak_equiv21|ak;3025;ak_equiv21
ak,FIG,11413,#876647,8,4,5,ak_equiv21,,Denison Tan Base,,,av;70.339;ak_equiv21|fs;30227;ak_equiv21|ak;3026;ak_equiv21
ak,FIG,11414,#696647,8,4,5,ak_equiv21,,Splittermuster Base,,,av;70.332;ak_equiv21|fs;33303;ak_equiv21|ak;3041;ak_equiv21
ak,FIG,11415,#263A25,8,4,5,ak_equiv21,,Splittermuster Green Spots,,,fs;34095;ak_equiv21|ak;3043;ak_equiv21
ak,FIG,11416,#42352C,8,4,5,ak_equiv21,,Waffen Brown Grey,,,ak;3051;ak_equiv21
ak,FIG,11417,#5A3F26,8,4,5,ak_equiv21,,Waffen Brown,,,av;70.875;ak_equiv21|fs;30045;ak_equiv21|ak;3055;ak_equiv21
ak,FIG,11418,#190B07,8,4,5,ak_equiv21,,Brown Black,,,av;70.333;ak_equiv21|ak;3056;ak_equiv21
ak,FIG,11419,#452922,8,4,5,ak_equiv21,,Waffen Red Brown,,,av;70.984;ak_equiv21|humbrol;160;ak_equiv21|ral;8011;ak_equiv21|fs;30108;ak_equiv21|ak;3061;ak_equiv21
ak,FIG,11420,#2A3C21,8,4,5,ak_equiv21,,Waffen Green,,,ak;3065;ak_equiv21
ak,FIG,11421,#233217,8,4,5,ak_equiv21,,Dark Olive Green,,,fs;34094;ak_equiv21|ak;3071;ak_equiv21
ak,FIG,11422,#998042,8,4,5,ak_equiv21,,Ocher Khaki,,,av;70.824;ak_equiv21|humbrol;93;ak_equiv21|fs;30266;ak_equiv21|ak;3072;ak_equiv21
ak,FIG,11423,#393F34,8,4,5,ak_equiv21,,Field Grey Base #2 (Grey Uniform),,,av;70.867;ak_equiv21|gunze;H68;ak_equiv21|humbrol;79;ak_equiv21|fs;36099;ak_equiv21|ak;3142;ak_equiv21
ak,FIG,11424,#918D55,8,4,5,ak_equiv21,,Grey Green,,,fs;34424;ak_equiv21|ak;3143;ak_equiv21
ak,FIG,11425,#393923,8,4,5,ak_equiv21,,Field Grey Base #1 (Green uniform),,,av;70.897;ak_equiv21|humbrol;75;ak_equiv21|fs;34052;ak_equiv21
ak,FIG,11426,#6A7374,8,4,5,ak_equiv21,,Grey Blue,,,av;70.338;ak_equiv21|ak;3146;ak_equiv21
ak,FIG,11427,#26341C,8,4,5,ak_equiv21,,Green Uniform Base,,,av;70.335;ak_equiv21|fs;16165;ak_equiv21|ak;3114;ak_equiv21
ak,FIG,11428,#4E5C30,8,4,5,ak_equiv21,,Light Green Uniform,,,av;70.336;ak_equiv21|ak;3115;ak_equiv21
ak,FIG,11429,#67712E,8,4,5,ak_equiv21,,Russian Uniform Lights,,,fs;34258;ak_equiv21|ak;3121;ak_equiv21
ak,FIG,11430,#505A28,8,4,5,ak_equiv21,,Russian Uniform Base,,,av;70.327;ak_equiv21|fs;34098;ak_equiv21|ak;3122;ak_equiv21
ak,FIG,11431,#162434,8,4,5,ak_equiv21,,Russian Blue Lights,,,ak;3124;ak_equiv21
ak,FIG,11432,#020A1D,8,4,5,ak_equiv21,,Russian Blue Base,,,av;70.309;ak_equiv21|ak;3125;ak_equiv21
ak,FIG,11433,#49471F,8,4,5,ak_equiv21,,US Olive Base Uniform,,,
ak,FIG,11434,#713F32,8,4,5,ak_equiv21,,Red Brown,,,av;70.343;ak_equiv21|ak;3073;ak_equiv21
ak,FIG,11435,#745438,8,4,5,ak_equiv21,,Field Drab,,,av;70.873;ak_equiv21|ak;3075;ak_equiv21
ak,FIG,11436,#484428,8,4,5,ak_equiv21,,Canvas Tone,,,av;70.988;ak_equiv21|ak;3076;ak_equiv21
ak,FIG,11437,#664D30,8,4,5,ak_equiv21,,British Uniform Base,,,av;70.317;ak_equiv21|fs;16160;ak_equiv21|ak;3081;ak_equiv21
ak,FIG,11438,#836430,8,4,5,ak_equiv21,,British Uniform Lights,,,av;70.321;ak_equiv21|fs;20475;ak_equiv21|ak;3082;ak_equiv21
ak,FIG,11439,#3C4D53,8,4,5,ak_equiv21,,French Greyish Blue,,,fs;35109;ak_equiv21|ak;3101;ak_equiv21
ak,FIG,11440,#936922,8,4,5,ak_equiv21,,Desert Uniform Base,,,ak;3111;ak_equiv21
ak,IC,11001,#FFFFFF,8,4,5,ak_equiv21,,White,,,av;70.951;ak_equiv21|gunze;H11;ak_equiv21|tamiya;XF2;ak_equiv21|humbrol;34;ak_equiv21|testor;1768;ak_equiv21|rlm;21;ak_equiv21|ral;9016;ak_equiv21|fs;37925;ak_equiv21|revell;5;ak_equiv21|real;RC004;ak_equiv21
ak,IC,11029,#020403,8,4,5,ak_equiv21,,Black,,,av;70.950;ak_equiv21|gunze;H12;ak_equiv21|tamiya;XF1;ak_equiv21|humbrol;33;ak_equiv21|testor;1583;ak_equiv21|rlm;22;ak_equiv21|ral;9004;ak_equiv21|fs;37038;ak_equiv21|real;RC001;ak_equiv21
ak,IC,11045,#FFC425,8,4,5,ak_equiv21,,Deep Yellow,,,av;70.915;ak_equiv21|gunze;H4;ak_equiv21|ral;1023;ak_equiv21
ak,IC,11065,#EE778F,8,4,5,ak_equiv21,,Intense Pink,,,av;70.958;ak_equiv21|citadel;51070;ak_equiv21
ak,IC,11072,#6B536D,8,4,5,ak_equiv21,,Deep Violet,,,
ak,IC,11074,#724B6A,8,4,5,ak_equiv21,,Deep Purple,,,
ak,IC,11080,#F26931,8,4,5,ak_equiv21,,Deep Orange,,,av;70.851;ak_equiv21|gunze;H14;ak_equiv21|humbrol;18;ak_equiv21|ral;2004;ak_equiv21|real;RC009;ak_equiv21
ak,IC,11088,#E12D29,8,4,5,ak_equiv21,,Deep Red,,,gunze;H23;ak_equiv21|tamiya;XF7;ak_equiv21|humbrol;153;ak_equiv21
ak,IC,11102,#7D492B,8,4,5,ak_equiv21,,Deep Brown,,,av;70.818;ak_equiv21|gunze;H453;ak_equiv21|fs;20100;ak_equiv21
ak,IC,11142,#196533,8,4,5,ak_equiv21,,Deep Green,,,av;70.969;ak_equiv21|gunze;H26;ak_equiv21|fs;14115;ak_equiv21
ak,IC,11182,#10456A,8,4,5,ak_equiv21,,Deep Blue,,,av;70.930;ak_equiv21|gunze;H15;ak_equiv21|humbrol;14;ak_equiv21|testor;2715;ak_equiv21|revell;52;ak_equiv21|real;RC010;ak_equiv21
ak,INK,11219,#150101,8,4,5,ak_equiv21,,Sepia INK,,,
ak,INK,11220,#005E5E,8,4,5,ak_equiv21,,Turquoise INK,,,
ak,INK,11221,#8E3A20,8,4,5,ak_equiv21,,Skin INK,,,
ak,INK,11222,#555747,8,4,5,ak_equiv21,,Sooty Black INK,,,
ak,INK,11223,#010103,8,4,5,ak_equiv21,,Carbon Black INK,,,
ak,INK,11224,#AA7785,8,4,5,ak_equiv21,,Purple INK,,,
ak,INK,11225,#6EBE46,8,4,5,ak_equiv21,,Luminous Green INK,,,
ak,INK,11226,#0A6945,8,4,5,ak_equiv21,,Dark Green INK,,,
ak,INK,11227,#B3482F,8,4,5,ak_equiv21,,Penetrating Red INK,,,
ak,INK,11228,#001525,8,4,5,ak_equiv21,,Night Blue INK,,,
ak,INK,11229,#0E0803,8,4,5,ak_equiv21,,Burnt Umber INK,,,
ak,INK,11230,#FFFFFF,8,4,5,ak_equiv21,,Titanium White INK,,,
ak,M,11191,#A77F3D,8,8,5,ak_equiv21,,Gold,,,gunze;H9;ak_equiv21|fs;17043;ak_equiv21
ak,M,11192,#AB994C,8,8,5,ak_equiv21,,Old Gold,,,
ak,M,11193,#62562A,8,8,5,ak_equiv21,,Rusty Gold,,,
ak,M,11194,#8E6426,8,8,5,ak_equiv21,,Brass,,,av;70.801;ak_equiv21|humbrol;54;ak_equiv21|testor;1582;ak_equiv21|revell;92;ak_equiv21|citadel;51066;ak_equiv21
ak,M,11195,#8F5922,8,8,5,ak_equiv21,,Rusty Brass,,,
ak,M,11196,#8B7827,8,8,5,ak_equiv21,,Bronze,,,av;70.998;ak_equiv21|humbrol;55;ak_equiv21|revell;95;ak_equiv21|citadel;51063;ak_equiv21
ak,M,11197,#904C22,8,8,5,ak_equiv21,,Copper,,,av;70.999;ak_equiv21|gunze;H10;ak_equiv21|tamiya;XF6;ak_equiv21|humbrol;12;ak_equiv21|testor;1551;ak_equiv21|revell;93;ak_equiv21|citadel;51065;ak_equiv21
ak,M,11198,#36200D,8,8,5,ak_equiv21,,Burnt Tin,,,tamiya;XF28;ak_equiv21|humbrol;171;ak_equiv21
ak,M,11199,#478E95,8,8,5,ak_equiv21,,Metallic Blue,,,gunze;H88;ak_equiv21
ak,M,11200,#44736E,8,8,5,ak_equiv21,,Astral Beryllium,,,gunze;H63;ak_equiv21
ak,M,11201,#001F34,8,8,5,ak_equiv21,,Cobalt Blue,,,
ak,M,11202,#917E8E,8,8,5,ak_equiv21,,Anodized Violet,,,
ak,M,11203,#C43F3D,8,8,5,ak_equiv21,,Foundry Red,,,
ak,M,11204,#1F7A42,8,8,5,ak_equiv21,,Emerald Metallic Green,,,
ak,M,11205,#6E9757,8,8,5,ak_equiv21,,Metallic Green,,,gunze;H89;ak_equiv21
ak,M,11206,#F7F4D5,8,8,5,ak_equiv21,,Pearl,,,
ak,M,11207,#A0A4A5,8,8,5,ak_equiv21,,Aluminium,,,tamiya;XF16;ak_equiv21|fs;36628;ak_equiv21|real;RC020;ak_equiv21
ak,M,11208,#6C6F71,8,8,5,ak_equiv21,,Dark Aluminium,,,
ak,M,11209,#8B999D,8,8,5,ak_equiv21,,Silver,,,av;70.997;ak_equiv21|gunze;H8;ak_equiv21|tamiya;X11;ak_equiv21|humbrol;11;ak_equiv21|testor;1790;ak_equiv21|fs;17178;ak_equiv21|revell;90;ak_equiv21
ak,M,11210,#979B96,8,8,5,ak_equiv21,,Natural Steel,,,av;70.864;ak_equiv21|gunze;H18;ak_equiv21|tamiya;XF56;ak_equiv21|humbrol;56;ak_equiv21|testor;1781;ak_equiv21|revell;99;ak_equiv21
ak,M,11211,#999887,8,8,5,ak_equiv21,,Oily Steel,,,av;70.865;ak_equiv21|gunze;H38;ak_equiv21|humbrol;27002;ak_equiv21|testor;1401;ak_equiv21
ak,M,11212,#424544,8,8,5,ak_equiv21,,Gun Metal,,,av;70.863;ak_equiv21|gunze;H76;ak_equiv21|tamiya;X10;ak_equiv21|humbrol;53;ak_equiv21|testor;1795;ak_equiv21
ak,PC,11037,#FDD878,8,4,5,ak_equiv21,,Pastel Yellow,,,fs;33798;ak_equiv21
